"Challenger_ATP_de_Salinas_Diario_Expreso#0","1"
"Charles_L._Thomas#0","0"
"Christine_Woods#1","2"
"Christmas_All_Over_the_World#1","0"
"Clube_Atl%C3%A9tico_Mineiro#2","0"
"Confederaci%C3%B3n_Sudamericana_de_Voleibol#0","2"
"Confederaci%C3%B3n_Sudamericana_de_Voleibol#0","4"
"Costa_Rican_parliamentary_election,_1942#0","0"
"Cr%C3%A9teil_%E2%80%93_Pr%C3%A9fecture_(Paris_M%C3%A9tro)#0","0"
"Damien_Knabben_Cup#0","2"
"David_Kosteleck%C3%BD#0","0"
"Decay_chain#Thorium_series#2","0"
"Deltahedron#4","0"
"Dermott_Petty#0","1"
"Determination_of_the_day_of_the_week#0","8"
"Dodecadodecahedron#Medial_rhombic_triacontahedron#1","0"
"Double_(association_football)#52","0"
"Dusk_Till_Dawn_(song)#0","0"
"Dzier%C5%BC%C4%85%C5%BCno_railway_station#1","0"
"Earth#5","0"
"East_Easy_Rider#0","0"
"Eitorf_station#0","2"
"Enrique_Bernoldi#5","1"
"European_Hill_Climb_Championship#0","2"
"Eurovision_Song_Contest_2012#6","2"
"Eurovision_Song_Contest_2014#14","2"
"F%C3%A9thi_Harek#0","2"
"FC_Heilbronn#0","1"
"FIBA_Asia_Under-20_Championship#0","1"
"Florida_Gators_football,_1960%E2%80%9369#9","1"
"Florida_Gators_football,_1960%E2%80%9369#8","1"
"Florida_Gators_football,_1960%E2%80%9369#9","1"
"Fourier_transform#Tables_of_important_Fourier_transforms#2","5"
"Frank_Schaefer#0","0"
"Fred_J._Hume_Award#0","1"
"French_legislative_election,_1956_(Comoros)#0","0"
"GameFan#1","0"
"Gare_de_Marssac-sur-Tarn#0","0"
"Gare_de_Podensac#0","0"
"Garstang_and_Catterall_railway_station#0","0"
"Gda%C5%84sk_Biskupia_G%C3%B3rka_railway_station#0","0"
"Gordon_Bell_(American_football)#0","1"
"Goscombe_John#0","0"
"Greg_Moore_(ice_hockey)#0","0"
"Gro%C3%9Fwudicke_station#0","0"
"Guapa_(song)#0","0"
"Handan_Kur%C4%9Fa#0","2"
"Hard_Magic#0","0"
"Help:Wiki_markup#H:POEM#32","1"
"Hesedorf_station#1","0"
"Historical_list_of_the_Catholic_bishops_of_the_United_States#28","1"
"Ice_Hockey_European_Championship_1929#1","0"
"Ice_Hockey_European_Championship_1929#10","0"
"International_Conference_on_Afghanistan,_Bonn_(2001)#0","0"
"Ireland_in_the_Junior_Eurovision_Song_Contest_2015#2","0"
"Isotopes_of_zirconium#Zirconium-96#1","4"
"Israel_in_the_Eurovision_Song_Contest_2014#0","0"
"Italy_at_the_2006_Winter_Olympics#27","0"
"Jakobinenstra%C3%9Fe_(Nuremberg_U-Bahn)#0","0"
"Japanese_martial_arts#Other_kory.C5.AB_martial_arts#0","0"
"Jealous_Guy#0","0"
"Jean-Paul_Davis#0","0"
"John_Lillibridge#0","1"
"Johnny_Reggae#0","0"
"Jonas_H._Ingram#0","0"
"Jos%C3%A9_Mar%C3%ADa_de_Tavira#0","1"
"Josefst%C3%A4dter_Stra%C3%9Fe_(Vienna_U-Bahn)#0","0"
"Keifuku_Electric_Railroad#1","1"
"Kevin_Alexander_Boon#0","0"
"Kie%C5%82pin_railway_station#0","0"
"Kiss_Me,_Kiss_Me,_Kiss_Me#1","1"
"Kitty_Flanagan#1","1"
"L%C3%BCtfiye_Ercimen#0","2"
"Larson_International#2","0"
"Lathen_station#0","0"
"Latvia_in_the_Eurovision_Song_Contest_2004#2","0"
"Laurent_R%C3%A9don#2","5"
"Le%C5%9Bnice_railway_station#0","0"
"Let_Me_Talk#0","0"
"Lipstick_(Rocket_from_the_Crypt_song)#0","0"
"List_of_All-ECAC_Hockey_Teams#74","0"
"List_of_Asia_Cup_centuries#0","1"
"List_of_Asian_Games_medalists_in_board_games#7","0"
"List_of_Chairmen_of_the_Senate_of_Czechoslovakia#0","0"
"List_of_Florida_International_University_people#10","0"
"List_of_Indoor_Volleyball_World_Medalists#0","4"
"List_of_MTA_Maryland_bus_routes#Route_120_.28MTA_Maryland.29#3","1"
"List_of_Michigan_State_Historic_Sites#Midland_County#12","0"
"List_of_National_Democratic_Alliance_candidates_in_the_Indian_general_election,_2014#17","1"
"List_of_National_Democratic_Alliance_candidates_in_the_Indian_general_election,_2014#34","1"
"List_of_Team_Katusha_wins#11","1"
"List_of_The_Pink_Panther_cartoons#14","1"
"List_of_United_Kingdom_locations:_Gree-Gz#2","2"
"List_of_United_Kingdom_locations:_Hen-Hh#0","3"
"List_of_United_Nations_Security_Council_Resolutions_901_to_1000#0","3"
"List_of_attacks_attributed_to_the_LTTE#2","1"
"List_of_bus_routes_in_Brooklyn#B39#4","0"
"List_of_car-free_places#35","0"
"List_of_castles_in_Champagne-Ardenne#3","0"
"List_of_castles_in_England#Bedfordshire#33","0"
"List_of_colonial_governors_of_Cape_Verde#3","1"
"List_of_consorts_of_Brunswick-L%C3%BCneburg#1","1"
"List_of_emerging_technologies#2","0"
"List_of_express_bus_routes_in_New_York_City#QM11#9","1"
"List_of_films_based_on_civics_books#3","0"
"List_of_interurban_railways_in_North_America#32","0"
"List_of_kings_of_Munster#19","0"
"List_of_major_surface_ships_of_the_Ottoman_steam_navy#36","0"
"List_of_minor_planets:_431001%E2%80%93432000#8","3"
"List_of_numeral_systems#Standard_positional_numeral_systems#1","1"
"List_of_parks_and_open_spaces_in_Croydon#10","0"
"List_of_prefects_of_Zadar_County#0","2"
"List_of_programs_broadcast_by_Cartoon_Network#7","0"
"List_of_protected_heritage_sites_in_B%C3%BCllingen#0","0"
"List_of_regular_polytopes_and_compounds#Euclidean_and_hyperbolic_plane_compounds#33","0"
"List_of_sovereign_states_in_1877#0","0"
"List_of_wars_involving_Saudi_Arabia#0","0"
"Luiz_Fernando_da_Silva#0","5"
"Luzino_railway_station#0","0"
"Lystrosaurus_Assemblage_Zone#1","0"
"Mackenzie_Smith#0","2"
"Make_It_with_You#0","0"
"Malcolm_Laney#0","0"
"Marko_%C4%86etkovi%C4%87#0","0"
"Martina_McBride#1","2"
"Mayfield_railway_station#0","0"
"Members_of_the_4th_Northern_Ireland_Assembly#5","4"
"Metro_Villa_de_Arag%C3%B3n#0","0"
"Michael_Langley#0","1"
"Mikasz%C3%B3wka_Lock#0","0"
"Najibullah_Zadran#0","1"
"National_Register_of_Historic_Places_listings_in_Nebraska#33","1"
"National_Register_of_Historic_Places_listings_in_Tennessee#Cumberland_County#18","1"
"Nicolae_Pantea#0","2"
"Northern_Ireland_at_the_2014_Commonwealth_Games#5","0"
"Norway_at_the_1968_Winter_Olympics#5","0"
"Norway_at_the_2015_World_Speed_Skating_Championships#World_Single_Distance_Speed_Skating_Championships#2","0"
"Oliver_Thornton#0","2"
"One_Day_Son,_This_Will_All_Be_Yours#1","0"
"Organ_Thieves#0","1"
"Parkway_Drive#1","1"
"Pavel_Bure_Most_Exciting_Player_Award#0","1"
"Pentellated_7-simplexes#Pentisteriruncinated_7-simplex#0","0"
"Peyton_Siva#1","0"
"Poland_in_the_Eurovision_Song_Contest_2014#1","0"
"Postcode_Address_File#0","1"
"Prado_del_Rey_(Madrid_Metro)#0","0"
"Rain_King#0","0"
"Records_and_achievements_of_Madonna#3","0"
"Richie_Berrington#1","3"
"Robespierre_(Paris_M%C3%A9tro)#0","0"
"Runcinated_8-simplexes#Triruncinated_8-simplex#0","0"
"Santa_Claus_Cup#4","2"
"Sarsa_(singer)#2","2"
"Saturday_Night_Live_cast_members#8","0"
"Sauv%C3%A9_(Montreal_Metro)#0","0"
"Save_You#0","0"
"Scissors#6","0"
"Scottish_cricket_team_in_Ireland_in_2014#0","0"
"Serbia_at_the_2015_European_Games#14","0"
"Sergey_Marchuk#1","0"
"Sevilla_(Madrid_Metro)#0","0"
"Sirius_(album)#1","0"
"Sky_Sports#17","0"
"Sleep_Through_the_Static_(song)#0","0"
"Slovenia_at_the_2002_Winter_Olympics#6","0"
"Slovenia_in_the_Eurovision_Song_Contest_2010#2","0"
"Slovenia_in_the_Eurovision_Song_Contest_2014#1","2"
"So_Yokoku#0","0"
"Solwind#0","0"
"Sophia_Abrah%C3%A3o_discography#0","1"
"South_Carolina_Senate#1","0"
"Squash_at_the_2013_Asian_Youth_Games#8","3"
"St_Mary-le-Bow#0","5"
"Storm_drain#0","0"
"Sweden_at_the_2006_Winter_Olympics#6","0"
"Swimming_at_the_2003_All-Africa_Games#2","1"
"T._G._Scarbrough#0","0"
"TJ_Ban%C3%ADk_Ru%C5%BEin%C3%A1#0","0"
"Take_Me_Higher_(song)#0","0"
"Tameside#1","0"
"Tegra#Tegra_3#10","1"
"The_Black_and_White_Minstrel_Show#2","0"
"The_Citadel_Bulldogs_basketball,_1930%E2%80%9339#1937.E2.80.9338#8","0"
"The_Citadel_Bulldogs_basketball,_1940%E2%80%9349#3","0"
"The_Citadel_Bulldogs_basketball,_1940%E2%80%9349#0","0"
"The_Citadel_Bulldogs_basketball,_1985%E2%80%9389#1984.E2.80.9385#1","0"
"The_Citadel_Bulldogs_basketball,_1985%E2%80%9389#1985.E2.80.9386#4","0"
"The_Early_Tapes#1","0"
"The_PJs_(soundtrack)#1","2"
"The_Soundtrack_of_My_Life#0","0"
"The_Summit_League#9","3"
"The_Voice_of_Ireland_(series_1)#8","2"
"Tineretului_metro_station#0","0"
"Tony_Reno_(American_football)#0","0"
"Torey_Thomas#2","0"
"Turkey_at_the_2014_UCI_Road_World_Championships#1","0"
"United_Kingdom_in_the_Eurovision_Song_Contest_2010#7","1"
"United_States_House_of_Representatives_elections,_1796#Georgia#1","0"
"United_States_House_of_Representatives_elections,_1796#South_Carolina#1","0"
"United_States_House_of_Representatives_elections,_1806#Delaware#3","0"
"United_States_House_of_Representatives_elections,_1814#New_Jersey#5","0"
"United_States_House_of_Representatives_elections,_1816#Maryland#1","0"
"United_States_House_of_Representatives_elections,_1816#Maryland#9","0"
"United_States_House_of_Representatives_elections,_1818#North_Carolina#6","0"
"United_States_House_of_Representatives_elections,_1820#Missouri#12","0"
"United_States_House_of_Representatives_elections,_1820#New_Hampshire#13","0"
"United_States_House_of_Representatives_elections,_1822#Alabama#7","0"
"United_States_House_of_Representatives_elections,_1822#Missouri#14","0"
"United_States_House_of_Representatives_elections,_1844#North_Carolina#1","0"
"United_States_House_of_Representatives_elections,_1846#New_York#1","0"
"United_States_House_of_Representatives_elections,_1860#Delaware#16","0"
"United_States_House_of_Representatives_elections,_1860#Illinois#21","0"
"United_States_House_of_Representatives_elections,_1860#Delaware#16","0"
"United_States_House_of_Representatives_elections,_1860#Delaware#21","0"
"United_States_House_of_Representatives_elections,_1860#Delaware#16","0"
"United_States_House_of_Representatives_elections,_1868#Texas#3","0"
"United_States_House_of_Representatives_elections,_1870#Kansas#3","0"
"United_States_House_of_Representatives_elections,_1878#Wisconsin#6","0"
"United_States_House_of_Representatives_elections,_1878#Indiana#23","0"
"United_States_House_of_Representatives_elections,_1894#Alabama#5","0"
"United_States_House_of_Representatives_elections,_1894#North_Dakota#5","0"
"United_States_House_of_Representatives_elections,_1924#New_York#48","0"
"United_States_House_of_Representatives_elections,_1924#New_York#2","0"
"United_States_House_of_Representatives_elections,_1926#Kansas#29","0"
"United_States_House_of_Representatives_elections,_1934#Minnesota#27","0"
"United_States_House_of_Representatives_elections,_1934#Alabama#44","0"
"United_States_House_of_Representatives_elections,_1938#Alabama#48","0"
"United_States_House_of_Representatives_elections,_1940#New_Jersey#3","0"
"United_States_House_of_Representatives_elections,_1942#Oregon#1","1"
"United_States_House_of_Representatives_elections,_1942#Alabama#8","0"
"United_States_House_of_Representatives_elections,_1944#New_Mexico#49","0"
"United_States_House_of_Representatives_elections,_1946#Oregon#8","0"
"United_States_House_of_Representatives_elections,_1948#Illinois#44","0"
"United_States_House_of_Representatives_elections,_1948#Minnesota#49","0"
"United_States_House_of_Representatives_elections,_1950#Tennessee#44","0"
"United_States_House_of_Representatives_elections,_1952#Louisiana#49","0"
"United_States_House_of_Representatives_elections,_1954#Florida#43","0"
"United_States_House_of_Representatives_elections,_1956#Maine#8","0"
"United_States_House_of_Representatives_elections,_1958#Kentucky#49","0"
"United_States_House_of_Representatives_elections,_1958#New_Mexico#8","0"
"United_States_House_of_Representatives_elections,_1960#Vermont#51","0"
"United_States_House_of_Representatives_elections,_1964#46","0"
"United_States_House_of_Representatives_elections,_1966#Arkansas#50","0"
"United_States_House_of_Representatives_elections,_1966#Wisconsin#45","0"
"United_States_House_of_Representatives_elections,_1974#Indiana#8","0"
"United_States_House_of_Representatives_elections,_1978#8","0"
"United_States_House_of_Representatives_elections,_1978#Georgia#8","0"
"United_States_House_of_Representatives_elections,_1980#Iowa#28","0"
"United_States_House_of_Representatives_elections,_1988#South_Dakota#8","0"
"United_States_House_of_Representatives_elections,_1998#Pennsylvania#27","0"
"United_States_House_of_Representatives_elections,_2000#45","0"
"User_talk:Rcsprinter123#0","0"
"User_talk:Tuxedo_junction#0","0"
"VMI_Keydets_basketball,_1980%E2%80%9389#1982.E2.80.9383#7","0"
"VMI_Keydets_basketball,_1980%E2%80%9389#1982.E2.80.9383#5","0"
"Vasyl_Virastyuk#0","0"
"Vicente_Fern%C3%A1ndez_(golfer)#1","2"
"Volkswagen_Tiguan#2","0"
"Volvo_XC90#3","0"
"W.A.K.O._European_Championships_1998_(Leverkusen)#2","1"
"Walk_On_By_(song)#5","0"
"Wanna_Make_Love#1","0"
"Where_Is_the_Love#0","0"
"William_%26_Mary_Tribe_football,_1910%E2%80%9319#1914#7","1"
"World_Clique#1","0"
"Wrestling_at_the_2016_Summer_Olympics_%E2%80%93_Qualification#19","0"
"X86_instruction_listings#24","0"
"XII_Constitutional_Government_of_S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe#0","0"
"Yellow_Magic_Orchestra_(album)#3","0"
"Your_Love_Takes_Me_Higher#0","0"
"Your_Love_Takes_Me_Higher#1","0"
"Zebra_%26_Giraffe#0","2"
"Zwartowo_railway_station#0","0"
