"1010","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1010","1","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1010","2","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"1017","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1017","1","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1017","2","http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement http://dbpedia.org/ontology/City http://dbpedia.org/ontology/Village http://dbpedia.org/ontology/Country"
"1024","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1024","1","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1024","2","http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement http://dbpedia.org/ontology/Country"
"1027","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1027","1","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1027","2","http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement http://dbpedia.org/ontology/Country"
"1029","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1026","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1026","1","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1026","2","http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement http://dbpedia.org/ontology/Country"
"1028","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1028","1","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1028","2","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"1016","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1016","1","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1016","2","http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement http://dbpedia.org/ontology/Country"
"1022","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1022","1","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1022","2","http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement http://dbpedia.org/ontology/Country"
"103rd_United_States_Congress#2","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/OfficeHolder http://dbpedia.org/ontology/Politician"
"103rd_United_States_Congress#2","3","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/OfficeHolder http://dbpedia.org/ontology/Politician"
"1021","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1021","1","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1021","2","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"1025","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1025","1","http://dbpedia.org/ontology/Event"
"1025","2","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"1030","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"103","0","http://dbpedia.org/ontology/Conifer http://dbpedia.org/ontology/Eukaryote http://dbpedia.org/ontology/Plant http://dbpedia.org/ontology/Species"
"103","1","http://dbpedia.org/ontology/Conifer http://dbpedia.org/ontology/Eukaryote http://dbpedia.org/ontology/Plant http://dbpedia.org/ontology/Species"
"1020","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1020","1","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1020","2","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"1023","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1023","1","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1023","2","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"1018","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1018","1","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1018","2","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"1037","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1031","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1033","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1035","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1032","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1039","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1045","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1048","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Politician"
"1048","1","http://dbpedia.org/ontology/Country http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace"
"1048","2","http://dbpedia.org/ontology/Person"
"1043","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1049","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete"
"1049","1","http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/MilitaryUnit"
"1049","2","http://dbpedia.org/ontology/EducationalInstitution http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/University"
"104","0","http://dbpedia.org/ontology/Conifer http://dbpedia.org/ontology/Eukaryote http://dbpedia.org/ontology/Plant http://dbpedia.org/ontology/Species"
"104","1","http://dbpedia.org/ontology/Conifer http://dbpedia.org/ontology/Eukaryote http://dbpedia.org/ontology/Plant http://dbpedia.org/ontology/Species"
"1046","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1041","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1053","0","http://dbpedia.org/ontology/Person"
"1053","1","http://dbpedia.org/ontology/MilitaryUnit http://dbpedia.org/ontology/Organisation"
"1053","2","http://dbpedia.org/ontology/EducationalInstitution http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/University"
"1050","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/OfficeHolder"
"1050","1","http://dbpedia.org/ontology/MilitaryUnit http://dbpedia.org/ontology/Organisation"
"1050","2","http://dbpedia.org/ontology/EducationalInstitution http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/University"
"1056","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/OfficeHolder"
"1056","1","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/OfficeHolder"
"1056","2","http://dbpedia.org/ontology/Village http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement"
"1059","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/MilitaryPerson"
"1052","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/OfficeHolder"
"1052","1","http://dbpedia.org/ontology/MilitaryUnit http://dbpedia.org/ontology/Organisation"
"1052","2","http://dbpedia.org/ontology/EducationalInstitution http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/University"
"1057","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/MilitaryPerson"
"1034","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1038","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1054","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/OfficeHolder"
"1054","1","http://dbpedia.org/ontology/MilitaryUnit http://dbpedia.org/ontology/Organisation"
"1054","2","http://dbpedia.org/ontology/EducationalInstitution http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/University http://dbpedia.org/ontology/School"
"1061","0","http://dbpedia.org/ontology/Person"
"1036","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1040","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1058","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/MilitaryPerson"
"1047","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"106","0","http://dbpedia.org/ontology/Eukaryote http://dbpedia.org/ontology/Species http://dbpedia.org/ontology/Conifer http://dbpedia.org/ontology/Plant"
"106","1","http://dbpedia.org/ontology/Conifer http://dbpedia.org/ontology/Eukaryote http://dbpedia.org/ontology/Plant http://dbpedia.org/ontology/Species"
"105","0","http://dbpedia.org/ontology/Conifer http://dbpedia.org/ontology/Eukaryote http://dbpedia.org/ontology/Plant http://dbpedia.org/ontology/Species"
"105","1","http://dbpedia.org/ontology/Conifer http://dbpedia.org/ontology/Eukaryote http://dbpedia.org/ontology/Plant http://dbpedia.org/ontology/Species"
"1062","0","http://dbpedia.org/ontology/Person"
"1079","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete"
"1079","1","http://dbpedia.org/ontology/AdministrativeRegion http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Region"
"1079","2","http://dbpedia.org/ontology/Person"
"1079","3","http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement http://dbpedia.org/ontology/Village"
"1067","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/MilitaryPerson"
"1051","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete"
"1051","1","http://dbpedia.org/ontology/MilitaryUnit http://dbpedia.org/ontology/Organisation"
"1051","2","http://dbpedia.org/ontology/EducationalInstitution http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/School http://dbpedia.org/ontology/University"
"1068","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/MilitaryPerson"
"1042","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"107","0","http://dbpedia.org/ontology/Conifer http://dbpedia.org/ontology/Eukaryote http://dbpedia.org/ontology/Plant http://dbpedia.org/ontology/Species"
"107","1","http://dbpedia.org/ontology/Conifer http://dbpedia.org/ontology/Eukaryote http://dbpedia.org/ontology/Plant http://dbpedia.org/ontology/Species"
"1060","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/MilitaryPerson http://dbpedia.org/ontology/Athlete"
"1066","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/MilitaryPerson"
"1072","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/MilitaryPerson"
"1063","0","http://dbpedia.org/ontology/Person"
"108","0","http://dbpedia.org/ontology/Conifer http://dbpedia.org/ontology/Eukaryote http://dbpedia.org/ontology/Plant http://dbpedia.org/ontology/Species"
"108","1","http://dbpedia.org/ontology/Conifer http://dbpedia.org/ontology/Plant"
"1064","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/MilitaryPerson"
"1074","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/MilitaryPerson"
"1075","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/MilitaryPerson"
"1088","0","http://dbpedia.org/ontology/HistoricPlace http://dbpedia.org/ontology/Place"
"1088","1","http://dbpedia.org/ontology/City http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement"
"109","0","http://dbpedia.org/ontology/Conifer http://dbpedia.org/ontology/Eukaryote http://dbpedia.org/ontology/Plant http://dbpedia.org/ontology/Species"
"109","1","http://dbpedia.org/ontology/Plant http://dbpedia.org/ontology/Conifer"
"1065","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/MilitaryPerson"
"1080","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/Athlete http://dbpedia.org/ontology/OfficeHolder"
"1080","1","http://dbpedia.org/ontology/MilitaryUnit http://dbpedia.org/ontology/Organisation"
"1080","2","http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement http://dbpedia.org/ontology/City http://dbpedia.org/ontology/AdministrativeRegion http://dbpedia.org/ontology/Region http://dbpedia.org/ontology/Village"
"1055","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/OfficeHolder"
"1055","1","http://dbpedia.org/ontology/MilitaryUnit http://dbpedia.org/ontology/Organisation"
"1055","2","http://dbpedia.org/ontology/EducationalInstitution http://dbpedia.org/ontology/Organisation http://dbpedia.org/ontology/University"
"1044","0","http://dbpedia.org/ontology/Event http://dbpedia.org/ontology/MilitaryConflict http://dbpedia.org/ontology/SocietalEvent"
"1070","0","http://dbpedia.org/ontology/Person http://dbpedia.org/ontology/MilitaryPerson http://dbpedia.org/ontology/Athlete"
"1089","0","http://dbpedia.org/ontology/MilitaryStructure http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/ArchitecturalStructure"
"1089","1","http://dbpedia.org/ontology/City http://dbpedia.org/ontology/Place http://dbpedia.org/ontology/PopulatedPlace http://dbpedia.org/ontology/Settlement"
"1092","0","http://dbpedia.org/ontology/Band http://dbpedia.org/ontology/Organisation"
